,title,total_rater,average_rating,GMM_labels,HIE_labels,KMeans_labels
3035,3104,765,3.86,18.0,60.0,37.0
3036,3105,680,3.78,5.0,56.0,26.0
3037,3106,25,3.24,11.0,23.0,60.0
3038,3107,869,3.44,8.0,70.0,19.0
3039,3108,944,3.63,18.0,65.0,17.0
3040,3109,64,3.22,13.0,29.0,40.0
3041,3110,33,3.39,13.0,11.0,18.0
3042,3111,212,3.7,12.0,55.0,11.0
3043,3112,70,3.37,11.0,10.0,21.0
3044,3113,564,2.63,4.0,40.0,53.0
3045,3114,1585,4.22,9.0,69.0,46.0
3046,3115,110,3.16,11.0,28.0,64.0
3047,3116,11,2.73,1.0,4.0,9.0
3048,3117,73,3.3,11.0,21.0,60.0
3049,3118,66,3.53,11.0,23.0,60.0
3050,3119,3,1.67,1.0,4.0,9.0
3051,3120,130,3.02,17.0,25.0,6.0
3052,3121,18,3.56,7.0,16.0,42.0
3053,3122,29,3.38,13.0,18.0,48.0
3054,3123,3,1.0,1.0,3.0,9.0
3055,3124,34,3.32,1.0,4.0,2.0
3056,3125,200,3.52,0.0,20.0,22.0
3057,3126,3,4.0,7.0,15.0,65.0
3058,3127,56,3.23,11.0,23.0,60.0
3059,3128,51,3.45,11.0,20.0,0.0
3060,3129,288,3.7,0.0,50.0,54.0
3061,3130,118,2.37,17.0,28.0,38.0
3062,3131,2,3.5,1.0,4.0,9.0
3063,3132,38,3.63,13.0,16.0,44.0
3064,3133,42,3.71,13.0,9.0,20.0
3065,3134,164,4.34,12.0,10.0,31.0
3066,3135,195,3.95,12.0,55.0,11.0
3067,3136,3,3.0,1.0,4.0,28.0
3068,3137,16,3.81,3.0,18.0,48.0
3069,3138,66,3.2,11.0,29.0,64.0
3070,3139,17,3.18,13.0,16.0,44.0
3071,3140,9,3.44,1.0,4.0,9.0
3072,3141,62,3.05,0.0,29.0,21.0
3073,3142,130,3.38,0.0,29.0,40.0
3074,3143,33,3.7,13.0,18.0,48.0
3075,3144,49,3.27,13.0,34.0,48.0
3076,3145,259,3.36,0.0,43.0,61.0
3077,3146,308,2.76,17.0,25.0,6.0
3078,3147,1222,4.15,5.0,66.0,50.0
3079,3148,711,3.95,5.0,56.0,26.0
3080,3149,9,2.44,1.0,16.0,42.0
3081,3150,60,3.68,11.0,23.0,60.0
3082,3151,1,2.0,1.0,9.0,2.0
3083,3152,354,3.97,12.0,52.0,56.0
3084,3153,258,3.62,19.0,36.0,66.0
3085,3154,8,3.5,7.0,15.0,65.0
3086,3155,333,3.41,17.0,26.0,38.0
3087,3156,383,2.91,16.0,27.0,27.0
3088,3157,520,3.15,16.0,26.0,27.0
3089,3158,44,3.64,11.0,23.0,60.0
3090,3159,453,3.81,16.0,26.0,67.0
3091,3160,1113,3.89,5.0,56.0,26.0
3092,3161,19,3.47,11.0,23.0,60.0
3093,3162,21,2.48,1.0,4.0,2.0
3094,3163,304,3.7,0.0,50.0,22.0
3095,3164,1,4.0,1.0,3.0,9.0
3096,3165,61,2.62,4.0,30.0,51.0
3097,3166,6,1.17,1.0,2.0,28.0
3098,3167,166,3.63,12.0,52.0,11.0
3099,3168,484,3.77,10.0,51.0,14.0
3100,3169,253,3.51,19.0,55.0,3.0
3101,3170,0,0.0,,,
3102,3171,25,3.92,13.0,16.0,44.0
3103,3172,1,5.0,1.0,3.0,9.0
3104,3173,483,3.13,14.0,40.0,24.0
3105,3174,874,3.49,5.0,57.0,46.0
3106,3175,1728,3.77,8.0,69.0,49.0
3107,3176,1331,3.5,5.0,56.0,26.0
3108,3177,168,2.6,17.0,32.0,47.0
3109,3178,509,3.85,14.0,40.0,24.0
3110,3179,225,3.41,11.0,24.0,68.0
3111,3180,70,2.2,17.0,32.0,47.0
3112,3181,163,3.71,0.0,50.0,54.0
3113,3182,123,3.96,11.0,20.0,54.0
3114,3183,45,3.62,11.0,23.0,60.0
3115,3184,5,3.0,7.0,16.0,42.0
3116,3185,398,3.41,0.0,28.0,38.0
3117,3186,431,3.48,14.0,43.0,52.0
3118,3187,3,3.0,1.0,4.0,9.0
3119,3188,54,3.7,1.0,9.0,2.0
3120,3189,300,3.64,0.0,31.0,38.0
3121,3190,161,2.15,4.0,33.0,51.0
3122,3191,0,0.0,,,
3123,3192,24,4.08,11.0,9.0,20.0
3124,3193,0,0.0,,,
3125,3194,220,3.3,12.0,55.0,11.0
3126,3195,0,0.0,,,
3127,3196,394,4.23,12.0,52.0,36.0
3128,3197,251,3.3,2.0,60.0,3.0
3129,3198,325,4.07,10.0,55.0,36.0
3130,3199,72,3.35,13.0,12.0,63.0
3131,3200,172,3.85,12.0,52.0,31.0
3132,3201,358,3.95,12.0,52.0,56.0
3133,3202,1,1.0,1.0,3.0,9.0
3134,3203,497,3.68,5.0,41.0,3.0
3135,3204,204,3.66,19.0,55.0,3.0
3136,3205,4,2.25,1.0,4.0,9.0
3137,3206,133,3.25,17.0,29.0,40.0
3138,3207,5,3.2,7.0,15.0,65.0
3139,3208,264,2.76,4.0,25.0,53.0
3140,3209,1,1.0,1.0,3.0,9.0
3141,3210,886,3.84,18.0,65.0,4.0
3142,3211,66,3.52,0.0,10.0,21.0
3143,3212,2,2.5,6.0,14.0,7.0
3144,3213,232,3.56,16.0,39.0,67.0
3145,3214,97,3.33,17.0,29.0,40.0
3146,3215,11,3.18,7.0,16.0,42.0
3147,3216,3,3.33,1.0,4.0,9.0
3148,3217,91,3.35,13.0,12.0,63.0
3149,3218,32,3.19,11.0,20.0,0.0
3150,3219,447,3.26,14.0,41.0,24.0
3151,3220,1,2.0,6.0,1.0,7.0
3152,3221,29,3.41,11.0,16.0,18.0
3153,3222,30,4.17,13.0,11.0,18.0
3154,3223,29,3.41,11.0,16.0,18.0
3155,3224,76,4.05,11.0,11.0,18.0
3156,3225,122,2.69,17.0,31.0,47.0
3157,3226,0,0.0,,,
3158,3227,0,0.0,,,
3159,3228,2,1.0,1.0,4.0,9.0
3160,3229,1,4.0,7.0,13.0,23.0
3161,3230,78,3.67,13.0,12.0,8.0
3162,3231,0,0.0,,,
3163,3232,5,4.0,1.0,4.0,9.0
3164,3233,2,5.0,1.0,3.0,9.0
3165,3234,0,0.0,,,
3166,3235,71,3.0,17.0,29.0,40.0
3167,3236,2,3.5,1.0,3.0,9.0
3168,3237,1,1.0,1.0,3.0,9.0
3169,3238,267,2.13,17.0,31.0,38.0
3170,3239,37,2.38,3.0,16.0,60.0
3171,3240,33,3.27,3.0,9.0,2.0
3172,3241,57,3.67,1.0,9.0,2.0
3173,3242,3,3.67,1.0,4.0,9.0
3174,3243,293,2.5,9.0,45.0,34.0
3175,3244,322,3.7,10.0,53.0,11.0
3176,3245,5,4.8,1.0,4.0,9.0
3177,3246,475,3.9,5.0,56.0,26.0
3178,3247,666,3.17,9.0,61.0,62.0
3179,3248,202,2.54,16.0,25.0,1.0
3180,3249,340,3.14,9.0,58.0,58.0
3181,3250,366,3.4,14.0,44.0,58.0
3182,3251,276,3.38,19.0,55.0,11.0
3183,3252,555,3.71,5.0,56.0,58.0
3184,3253,1120,3.6,18.0,66.0,17.0
3185,3254,433,2.88,9.0,61.0,34.0
3186,3255,1099,3.68,18.0,66.0,17.0
3187,3256,1052,3.75,8.0,70.0,19.0
3188,3257,626,2.86,9.0,48.0,30.0
3189,3258,339,2.75,9.0,61.0,34.0
3190,3259,403,3.37,14.0,44.0,58.0
3191,3260,480,3.73,10.0,49.0,41.0
3192,3261,429,3.48,5.0,57.0,46.0
3193,3262,162,2.97,0.0,50.0,61.0
3194,3263,667,3.19,9.0,61.0,62.0
3195,3264,512,3.09,9.0,62.0,49.0
3196,3265,327,4.14,0.0,39.0,67.0
3197,3266,154,3.66,0.0,20.0,54.0
3198,3267,483,3.69,5.0,59.0,26.0
3199,3268,179,1.78,16.0,25.0,1.0
3200,3269,477,3.2,2.0,48.0,30.0
3201,3270,200,3.29,14.0,42.0,52.0
3202,3271,328,3.85,5.0,43.0,58.0
3203,3272,171,3.2,0.0,50.0,61.0
3204,3273,577,2.73,14.0,40.0,24.0
3205,3274,438,3.11,2.0,58.0,19.0
3206,3275,92,3.62,17.0,33.0,47.0
3207,3276,46,2.65,1.0,4.0,2.0
3208,3277,1,4.0,1.0,4.0,9.0
3209,3278,0,0.0,,,
3210,3279,0,0.0,,,
3211,3280,1,5.0,1.0,3.0,9.0
3212,3281,49,4.04,11.0,24.0,68.0
3213,3282,10,3.7,1.0,6.0,2.0
3214,3283,15,3.47,11.0,16.0,42.0
3215,3284,45,3.73,13.0,12.0,18.0
3216,3285,423,2.7,17.0,31.0,38.0
3217,3286,122,2.21,3.0,6.0,47.0
3218,3287,129,2.73,3.0,6.0,47.0
3219,3288,4,3.0,1.0,3.0,9.0
3220,3289,51,3.77,1.0,9.0,2.0
3221,3290,1,3.0,1.0,3.0,9.0
3222,3291,1,2.0,1.0,4.0,9.0
3223,3292,6,3.83,7.0,15.0,65.0
3224,3293,5,3.4,1.0,4.0,2.0
3225,3294,2,2.5,1.0,2.0,28.0
3226,3295,2,3.5,1.0,4.0,9.0
3227,3296,203,3.79,12.0,55.0,11.0
3228,3297,1,2.0,1.0,3.0,9.0
3229,3298,590,3.46,14.0,40.0,24.0
3230,3299,176,2.3,17.0,31.0,38.0
3231,3300,542,3.3,4.0,40.0,24.0
3232,3301,602,3.38,14.0,40.0,24.0
3233,3302,53,3.34,11.0,9.0,2.0
3234,3303,6,3.5,1.0,4.0,9.0
3235,3304,56,3.57,13.0,11.0,18.0
3236,3305,2,4.0,1.0,4.0,9.0
3237,3306,24,3.96,13.0,16.0,44.0
3238,3307,271,4.39,12.0,10.0,31.0
3239,3308,294,3.2,10.0,54.0,69.0
3240,3309,24,3.67,7.0,16.0,42.0
3241,3310,62,3.79,13.0,16.0,18.0
3242,3311,33,3.79,13.0,18.0,48.0
3243,3312,1,1.0,6.0,1.0,7.0
3244,3313,20,2.25,3.0,29.0,40.0
3245,3314,4,3.25,7.0,15.0,65.0
3246,3315,1,2.0,1.0,4.0,9.0
3247,3316,289,2.77,4.0,31.0,38.0
3248,3317,496,3.95,5.0,49.0,26.0
3249,3318,48,3.48,3.0,24.0,47.0
3250,3319,28,3.11,11.0,16.0,42.0
3251,3320,45,3.51,11.0,23.0,60.0
3252,3321,1,2.0,6.0,1.0,7.0
3253,3322,4,2.75,6.0,2.0,28.0
3254,3323,1,3.0,1.0,3.0,9.0
3255,3324,190,2.76,17.0,31.0,38.0
3256,3325,160,2.33,17.0,31.0,47.0
3257,3326,180,2.86,17.0,31.0,47.0
3258,3327,134,3.53,11.0,24.0,47.0
3259,3328,314,3.84,0.0,40.0,67.0
3260,3329,27,3.81,11.0,23.0,18.0
3261,3330,108,3.76,12.0,10.0,8.0
3262,3331,35,2.31,11.0,29.0,64.0
3263,3332,0,0.0,,,
3264,3333,16,3.5,13.0,16.0,44.0
3265,3334,460,4.08,12.0,52.0,56.0
3266,3335,12,2.67,1.0,3.0,9.0
3267,3336,2,3.0,11.0,8.0,20.0
3268,3337,2,3.5,7.0,13.0,23.0
3269,3338,27,4.44,1.0,6.0,2.0
3270,3339,43,3.74,13.0,18.0,48.0
3271,3340,71,2.8,13.0,19.0,57.0
3272,3341,177,4.04,12.0,12.0,63.0
3273,3342,222,3.86,12.0,10.0,31.0
3274,3343,40,2.38,11.0,29.0,64.0
3275,3344,20,2.6,1.0,4.0,5.0
3276,3345,23,3.13,3.0,8.0,20.0
3277,3346,5,2.8,1.0,4.0,5.0
3278,3347,212,3.98,12.0,10.0,11.0
3279,3348,0,0.0,,,
3280,3349,25,3.4,13.0,16.0,44.0
3281,3350,143,3.97,12.0,10.0,8.0
3282,3351,15,3.27,3.0,4.0,29.0
3283,3352,3,2.67,1.0,4.0,9.0
3284,3353,2,4.0,1.0,3.0,9.0
3285,3354,793,2.6,14.0,40.0,24.0
3286,3355,298,2.88,14.0,40.0,24.0
3287,3356,0,0.0,,,
3288,3357,103,3.77,11.0,23.0,60.0
3289,3358,446,3.68,5.0,49.0,26.0
3290,3359,519,4.08,10.0,51.0,36.0
3291,3360,590,3.92,5.0,54.0,69.0
3292,3361,1094,3.84,18.0,65.0,4.0
3293,3362,764,3.97,10.0,51.0,14.0
3294,3363,990,4.03,10.0,51.0,37.0
3295,3364,151,3.93,12.0,11.0,8.0
3296,3365,245,4.09,12.0,52.0,56.0
3297,3366,265,3.81,19.0,55.0,3.0
3298,3367,43,3.37,13.0,18.0,48.0
3299,3368,63,3.65,13.0,18.0,48.0
3300,3369,0,0.0,,,
3301,3370,86,3.43,0.0,29.0,21.0
3302,3371,48,3.71,13.0,11.0,18.0
3303,3372,56,3.55,13.0,18.0,48.0
3304,3373,3,2.67,1.0,3.0,9.0
3305,3374,15,2.6,7.0,15.0,42.0
3306,3375,65,3.34,13.0,19.0,48.0
3307,3376,1,1.0,1.0,3.0,9.0
3308,3377,2,3.5,7.0,13.0,23.0
3309,3378,4,3.25,7.0,15.0,65.0
3310,3379,95,3.95,13.0,12.0,63.0
3311,3380,3,3.0,7.0,14.0,23.0
3312,3381,2,3.5,1.0,3.0,9.0
3313,3382,1,5.0,1.0,3.0,9.0
3314,3383,0,0.0,,,
3315,3384,276,3.8,19.0,12.0,8.0
3316,3385,141,2.55,14.0,45.0,1.0
3317,3386,756,3.76,18.0,56.0,50.0
3318,3387,173,2.72,14.0,45.0,1.0
3319,3388,297,2.72,9.0,62.0,34.0
3320,3389,38,2.71,3.0,30.0,40.0
3321,3390,33,1.67,3.0,6.0,47.0
3322,3391,96,2.28,14.0,45.0,52.0
3323,3392,157,1.94,14.0,45.0,52.0
3324,3393,51,2.14,17.0,34.0,32.0
3325,3394,210,2.67,14.0,45.0,34.0
3326,3395,55,2.84,0.0,29.0,40.0
3327,3396,744,3.86,18.0,63.0,4.0
3328,3397,358,3.74,9.0,64.0,59.0
3329,3398,341,3.5,9.0,64.0,59.0
3330,3399,87,3.13,17.0,34.0,32.0
3331,3400,29,2.52,3.0,34.0,32.0
3332,3401,113,2.11,4.0,27.0,40.0
3333,3402,23,3.35,11.0,23.0,18.0
3334,3403,32,2.78,13.0,30.0,12.0
3335,3404,219,3.45,13.0,29.0,40.0
3336,3405,144,3.88,12.0,12.0,8.0
3337,3406,105,3.75,13.0,18.0,48.0
3338,3407,3,1.67,6.0,1.0,7.0
3339,3408,1315,3.86,5.0,56.0,26.0
3340,3409,459,3.27,14.0,40.0,24.0
3341,3410,9,4.33,1.0,4.0,9.0
3342,3411,0,0.0,,,
3343,3412,175,3.37,19.0,26.0,3.0
3344,3413,2,3.5,7.0,15.0,65.0
3345,3414,50,3.26,13.0,16.0,44.0
3346,3415,23,3.83,1.0,4.0,9.0
3347,3416,51,3.94,13.0,16.0,18.0
3348,3417,73,3.59,13.0,18.0,48.0
3349,3418,1416,3.68,18.0,66.0,50.0
3350,3419,13,3.15,13.0,16.0,18.0
3351,3420,199,3.71,19.0,55.0,3.0
3352,3421,1206,4.05,18.0,67.0,37.0
3353,3422,209,3.4,0.0,49.0,61.0
3354,3423,74,2.92,0.0,50.0,21.0
3355,3424,780,3.88,10.0,51.0,14.0
3356,3425,79,3.29,0.0,28.0,0.0
3357,3426,215,3.2,0.0,49.0,61.0
3358,3427,74,3.34,19.0,12.0,8.0
3359,3428,59,2.95,3.0,29.0,64.0
3360,3429,274,4.34,0.0,39.0,54.0
3361,3430,220,3.34,19.0,60.0,3.0
3362,3431,85,2.67,4.0,30.0,51.0
3363,3432,72,2.26,4.0,30.0,51.0
3364,3433,48,2.15,4.0,30.0,51.0
3365,3434,38,2.26,3.0,30.0,48.0
3366,3435,551,4.42,12.0,52.0,56.0
3367,3436,128,2.79,17.0,42.0,52.0
3368,3437,12,2.0,1.0,4.0,9.0
3369,3438,534,2.68,2.0,48.0,13.0
3370,3439,251,2.13,4.0,27.0,53.0
3371,3440,188,1.92,4.0,27.0,51.0
3372,3441,475,3.28,2.0,71.0,30.0
3373,3442,39,2.31,4.0,29.0,40.0
3374,3443,5,3.8,1.0,4.0,2.0
3375,3444,222,3.23,4.0,46.0,53.0
3376,3445,139,3.19,19.0,55.0,8.0
3377,3446,39,3.41,11.0,23.0,18.0
3378,3447,72,3.72,13.0,11.0,63.0
3379,3448,1082,3.73,18.0,67.0,4.0
3380,3449,33,2.97,11.0,22.0,21.0
3381,3450,809,3.42,9.0,61.0,62.0
3382,3451,350,3.92,10.0,53.0,36.0
3383,3452,331,3.14,4.0,33.0,38.0
3384,3453,89,2.48,3.0,31.0,47.0
3385,3454,43,2.7,3.0,6.0,47.0
3386,3455,0,0.0,,,
3387,3456,65,3.94,11.0,23.0,60.0
3388,3457,141,2.99,11.0,24.0,0.0
3389,3458,1,3.0,1.0,4.0,9.0
3390,3459,62,2.77,15.0,36.0,40.0
3391,3460,1,1.0,1.0,4.0,9.0
3392,3461,353,3.67,19.0,55.0,11.0
3393,3462,305,4.24,12.0,10.0,56.0
3394,3463,10,1.8,1.0,2.0,28.0
3395,3464,20,2.45,3.0,4.0,2.0
3396,3465,18,2.78,11.0,22.0,64.0
3397,3466,219,3.55,14.0,45.0,52.0
3398,3467,279,4.02,12.0,10.0,8.0
3399,3468,450,4.24,10.0,52.0,36.0
3400,3469,268,4.28,12.0,10.0,56.0
3401,3470,92,4.33,13.0,11.0,18.0
3402,3471,1450,4.01,18.0,67.0,37.0
3403,3472,4,1.75,1.0,6.0,2.0
3404,3473,24,3.42,1.0,9.0,20.0
3405,3474,16,3.19,1.0,8.0,20.0
3406,3475,134,3.96,12.0,10.0,63.0
3407,3476,667,3.58,5.0,59.0,58.0
3408,3477,271,3.04,14.0,45.0,1.0
3409,3478,266,3.33,9.0,54.0,58.0
3410,3479,542,3.67,2.0,60.0,25.0
3411,3480,155,3.63,14.0,54.0,35.0
3412,3481,1373,3.93,5.0,56.0,26.0
3413,3482,3,3.0,1.0,4.0,9.0
3414,3483,168,3.01,17.0,31.0,38.0
3415,3484,302,2.73,17.0,31.0,38.0
3416,3485,2,1.5,1.0,3.0,9.0
3417,3486,10,3.1,1.0,4.0,5.0
3418,3487,68,3.72,13.0,30.0,48.0
3419,3488,22,2.0,3.0,4.0,5.0
3420,3489,722,3.02,9.0,71.0,49.0
3421,3490,17,2.65,3.0,17.0,29.0
3422,3491,66,2.94,17.0,29.0,40.0
3423,3492,14,3.57,13.0,16.0,44.0
3424,3493,2,1.0,6.0,2.0,7.0
3425,3494,320,3.74,19.0,55.0,3.0
3426,3495,12,3.75,3.0,6.0,2.0
3427,3496,59,3.22,13.0,10.0,21.0
3428,3497,96,3.05,19.0,29.0,40.0
3429,3498,295,4.01,10.0,55.0,36.0
3430,3499,884,3.83,18.0,58.0,50.0
3431,3500,177,2.71,14.0,45.0,35.0
3432,3501,269,3.55,19.0,64.0,11.0
3433,3502,88,3.51,17.0,42.0,52.0
3434,3503,143,3.45,13.0,11.0,18.0
3435,3504,687,4.02,10.0,51.0,14.0
3436,3505,354,3.87,5.0,54.0,58.0
3437,3506,167,3.37,19.0,55.0,3.0
3438,3507,389,4.03,10.0,53.0,69.0
3439,3508,365,4.04,19.0,55.0,3.0
3440,3509,92,2.85,11.0,24.0,68.0
3441,3510,821,3.76,14.0,40.0,24.0
3442,3511,66,2.59,3.0,6.0,47.0
3443,3512,454,3.68,0.0,31.0,38.0
3444,3513,420,3.35,4.0,31.0,38.0
3445,3514,62,3.16,11.0,23.0,60.0
3446,3515,192,3.19,11.0,24.0,47.0
3447,3516,227,3.77,13.0,12.0,8.0
3448,3517,2,4.5,7.0,13.0,23.0
3449,3518,54,2.87,11.0,20.0,0.0
3450,3519,199,3.35,19.0,55.0,3.0
3451,3520,32,2.56,3.0,34.0,48.0
3452,3521,187,3.88,0.0,10.0,31.0
3453,3522,3,4.0,7.0,15.0,65.0
3454,3523,8,3.12,1.0,8.0,20.0
3455,3524,533,3.43,9.0,65.0,4.0
3456,3525,360,3.14,9.0,62.0,34.0
3457,3526,811,3.77,18.0,65.0,4.0
3458,3527,1297,3.65,8.0,69.0,55.0
3459,3528,321,3.16,5.0,43.0,35.0
3460,3529,155,3.47,19.0,55.0,3.0
3461,3530,1,4.0,1.0,3.0,9.0
3462,3531,27,3.04,1.0,4.0,2.0
3463,3532,21,3.76,7.0,16.0,44.0
3464,3533,7,3.29,1.0,4.0,9.0
3465,3534,505,3.07,17.0,31.0,38.0
3466,3535,630,3.22,5.0,40.0,24.0
3467,3536,489,3.75,14.0,40.0,24.0
3468,3537,34,3.32,11.0,9.0,20.0
3469,3538,176,3.66,11.0,23.0,68.0
3470,3539,39,3.85,11.0,24.0,68.0
3471,3540,28,2.75,1.0,9.0,2.0
3472,3541,0,0.0,,,
3473,3542,2,3.0,7.0,15.0,65.0
3474,3543,838,3.92,10.0,51.0,14.0
3475,3544,97,2.92,17.0,29.0,40.0
3476,3545,443,3.9,12.0,52.0,56.0
3477,3546,223,3.72,12.0,55.0,11.0
3478,3547,76,3.79,12.0,10.0,31.0
3479,3548,274,3.84,12.0,53.0,11.0
3480,3549,260,3.79,12.0,53.0,11.0
3481,3550,160,3.43,19.0,36.0,66.0
3482,3551,400,3.93,10.0,55.0,36.0
3483,3552,966,3.85,18.0,65.0,4.0
3484,3553,82,2.77,3.0,31.0,47.0
3485,3554,119,3.45,11.0,24.0,47.0
3486,3555,908,3.54,14.0,40.0,24.0
3487,3556,328,3.63,0.0,50.0,54.0
3488,3557,116,2.9,14.0,41.0,33.0
3489,3558,0,0.0,,,
3490,3559,30,3.67,13.0,16.0,18.0
3491,3560,0,0.0,,,
3492,3561,0,0.0,,,
3493,3562,26,3.04,1.0,9.0,28.0
3494,3563,13,1.92,3.0,4.0,2.0
3495,3564,128,1.8,3.0,34.0,32.0
3496,3565,277,3.27,17.0,31.0,38.0
3497,3566,304,3.37,0.0,50.0,54.0
3498,3567,35,3.4,1.0,9.0,2.0
3499,3568,26,3.27,1.0,9.0,20.0
3500,3569,37,3.35,1.0,4.0,2.0
3501,3570,10,3.9,1.0,4.0,2.0
3502,3571,127,3.38,11.0,23.0,0.0
3503,3572,77,1.73,15.0,17.0,29.0
3504,3573,26,1.46,3.0,17.0,29.0
3505,3574,17,1.06,3.0,17.0,29.0
3506,3575,3,3.33,1.0,2.0,28.0
3507,3576,284,3.68,19.0,36.0,66.0
3508,3577,60,2.65,17.0,29.0,64.0
3509,3578,1924,4.11,8.0,69.0,50.0
3510,3579,68,2.49,3.0,9.0,2.0
3511,3580,29,3.07,1.0,9.0,42.0
3512,3581,14,2.79,1.0,8.0,20.0
3513,3582,0,0.0,,,
3514,3583,0,0.0,,,
3515,3584,129,2.77,19.0,29.0,40.0
3516,3585,19,3.84,1.0,4.0,9.0
3517,3586,28,3.39,13.0,23.0,18.0
3518,3587,30,3.0,3.0,17.0,29.0
3519,3588,48,3.33,13.0,11.0,18.0
3520,3589,0,0.0,,,
3521,3590,85,2.86,19.0,29.0,40.0
3522,3591,628,3.41,9.0,65.0,4.0
3523,3592,8,2.5,1.0,4.0,9.0
3524,3593,342,1.61,4.0,33.0,38.0
3525,3594,182,3.3,3.0,31.0,47.0
3526,3595,4,3.0,1.0,3.0,9.0
3527,3596,60,2.53,3.0,6.0,47.0
3528,3597,37,2.73,3.0,6.0,2.0
3529,3598,179,3.46,11.0,23.0,0.0
3530,3599,103,3.63,13.0,12.0,63.0
3531,3600,121,2.83,13.0,12.0,8.0
3532,3601,2,4.0,1.0,3.0,9.0
3533,3602,49,2.98,13.0,18.0,48.0
3534,3603,3,3.33,1.0,3.0,9.0
3535,3604,122,3.7,13.0,12.0,63.0
3536,3605,51,3.1,13.0,18.0,48.0
3537,3606,169,3.94,13.0,12.0,63.0
3538,3607,1,5.0,1.0,3.0,9.0
3539,3608,861,3.41,18.0,65.0,4.0
3540,3609,4,4.0,1.0,3.0,9.0
3541,3610,34,2.53,13.0,18.0,48.0
3542,3611,15,3.07,3.0,6.0,2.0
3543,3612,30,3.63,3.0,16.0,42.0
3544,3613,94,3.76,13.0,11.0,21.0
3545,3614,542,3.22,9.0,61.0,62.0
3546,3615,345,3.22,17.0,31.0,38.0
3547,3616,138,2.46,17.0,31.0,47.0
3548,3617,419,3.27,14.0,40.0,24.0
3549,3618,369,3.37,0.0,50.0,54.0
3550,3619,92,3.26,17.0,29.0,40.0
3551,3620,50,3.0,11.0,20.0,0.0
3552,3621,3,1.67,1.0,2.0,28.0
3553,3622,84,3.83,13.0,12.0,63.0
3554,3623,1313,3.2,2.0,40.0,46.0
3555,3624,791,3.65,14.0,40.0,24.0
3556,3625,16,3.81,1.0,8.0,20.0
3557,3626,49,2.47,1.0,9.0,2.0
3558,3627,107,3.48,13.0,11.0,57.0
3559,3628,101,3.42,13.0,18.0,48.0
3560,3629,275,4.19,12.0,10.0,31.0
3561,3630,0,0.0,,,
3562,3631,3,2.67,1.0,4.0,9.0
3563,3632,40,3.6,13.0,16.0,18.0
3564,3633,353,3.46,19.0,60.0,25.0
3565,3634,165,4.25,13.0,12.0,8.0
3566,3635,487,3.61,2.0,60.0,25.0
3567,3636,9,2.78,1.0,7.0,43.0
3568,3637,20,3.95,11.0,9.0,20.0
3569,3638,652,3.19,2.0,71.0,55.0
3570,3639,461,3.63,2.0,60.0,25.0
3571,3640,12,3.42,7.0,16.0,42.0
3572,3641,8,2.75,7.0,15.0,65.0
3573,3642,13,3.08,7.0,18.0,44.0
3574,3643,101,3.44,13.0,18.0,48.0
3575,3644,17,3.35,13.0,18.0,48.0
3576,3645,18,3.61,1.0,9.0,2.0
3577,3646,180,2.44,17.0,31.0,38.0
3578,3647,1,4.0,1.0,3.0,9.0
3579,3648,9,2.67,1.0,4.0,5.0
3580,3649,295,3.17,19.0,55.0,3.0
3581,3650,0,0.0,,,
3582,3651,2,1.0,1.0,3.0,9.0
3583,3652,5,3.0,1.0,3.0,9.0
3584,3653,149,3.79,13.0,12.0,8.0
3585,3654,502,3.96,19.0,55.0,3.0
3586,3655,50,3.78,13.0,11.0,18.0
3587,3656,1,5.0,1.0,3.0,9.0
3588,3657,6,3.67,1.0,16.0,42.0
3589,3658,69,3.65,13.0,19.0,57.0
3590,3659,38,3.21,3.0,19.0,5.0
3591,3660,157,2.86,15.0,37.0,45.0
3592,3661,82,2.21,15.0,17.0,45.0
3593,3662,92,2.1,15.0,17.0,29.0
3594,3663,58,1.86,3.0,17.0,29.0
3595,3664,54,1.69,3.0,17.0,29.0
3596,3665,26,1.73,3.0,17.0,29.0
3597,3666,6,1.67,1.0,4.0,9.0
3598,3667,35,1.91,17.0,32.0,39.0
3599,3668,356,3.92,12.0,53.0,11.0
3600,3669,71,2.38,17.0,32.0,6.0
3601,3670,21,3.67,7.0,16.0,44.0
3602,3671,1118,4.05,18.0,67.0,37.0
3603,3672,156,2.97,16.0,27.0,27.0
3604,3673,31,2.32,3.0,34.0,39.0
3605,3674,47,2.6,17.0,34.0,32.0
3606,3675,271,3.83,12.0,53.0,11.0
3607,3676,199,3.47,12.0,36.0,31.0
3608,3677,45,3.89,11.0,24.0,68.0
3609,3678,90,3.76,13.0,12.0,63.0
3610,3679,62,4.27,11.0,24.0,68.0
3611,3680,47,3.94,3.0,24.0,68.0
3612,3681,325,3.92,19.0,55.0,3.0
3613,3682,210,3.69,19.0,55.0,3.0
3614,3683,627,4.22,10.0,51.0,14.0
3615,3684,358,3.37,10.0,54.0,69.0
3616,3685,545,3.59,10.0,51.0,69.0
3617,3686,413,3.25,9.0,58.0,58.0
3618,3687,2,2.0,6.0,2.0,7.0
3619,3688,339,2.73,9.0,62.0,34.0
3620,3689,141,2.04,14.0,45.0,1.0
3621,3690,122,2.04,17.0,45.0,6.0
3622,3691,42,2.57,17.0,29.0,40.0
3623,3692,58,2.29,15.0,37.0,45.0
3624,3693,182,2.7,15.0,37.0,45.0
